0, -41.5965, -164.407, -180.704
0, -44.5559, -163.924, 194.997
0, -41.9981, -166.099, -182.504
0, -29.3981, -167.126, -213.293
0, -32.5993, -166.865, 40.1043
0, 154.437, 73.656, -63.0855
0, 31.4089, -167.624, 19.8033
0, 51.7276, -161.606, 207.086
0, 104.077, -135.525, 87.3842
0, 120.916, -119.042, 10.9182
0, 133.613, -106.46, -53.243
0, 155.58, -70.1082, 363.464
0, 158.132, -61.3279, -188.512
0, 157.066, -64.9969, 204.551
0, 159.77, -61.9816, -190.539
0, 160.34, -59.2011, -91.7517
0, 165.067, -42.1545, 124.49
0, 164.956, -43.0686, 176.676
0, 168.264, -20.4612, 253.664
0, 168.306, -19.4478, 58.5942
0, 169.909, -20.6386, 255.966
0, 169.32, -5.7207, 294.903
0, 169.867, -19.5575, 59.3428
0, 122.794, 116.93, -109.62
0, 124.239, 115.648, 44.1565
0, 89.3614, 33.5386, 616.2
0, -79.9153, -47.8079, 617.4
0, -62.411, -32.8374, 617.4
0, -67.7087, -31.3198, 617.4
0, 8.38239, -94.9852, 617.4
0, 17.4524, -86.8005, 616.2
0, 74.1344, 33.3359, 617.4
0, 15.6423, 73.4893, 616.2
0, -15.78, 94.4015, 616.2
0, -30.3731, 96.062, 616.2
0, -141.637, 87.396, 622.6
0, -139.268, 40.9181, 623.8
0, -130.21, -3.43173, 623.8
0, 27.6339, -141.352, 623.8
0, 19.0065, -127.573, 623.8
0, 98.8479, -85.2403, 623.8
0, 100.935, 79.6799, 623.8
0, 100.439, 37.7655, 716.2
0, -93.5614, -55.8822, 717.4
0, -72.1851, -37.9392, 717.4
0, -78.8722, -36.3049, 717.4
0, 9.65144, -109.943, 717.4
0, 20.1336, -100.462, 716.2
0, 85.7437, 38.4823, 717.4
0, 18.2619, 85.7662, 716.2
0, -18.4634, 110.595, 723.8
0, -35.9946, 113.417, 722.6
0, -161.087, 47.0607, 723.8
0, -152.193, -3.80877, 723.8
0, 101.262, 38.082, 723.8
0, -94.2801, -56.3121, 722.6
0, 9.72416, -110.732, 722.6
0, 9.76262, -110.911, 723.8
0, 32.1744, -165.685, 723.8
0, 22.1493, -147.611, 723.8
0, 114.688, -98.7201, 723.8
0, 117.846, 93.2167, 723.8
0, -83.8641, -44.1593, 837.4
0, -92.3137, -42.2207, 837.4
0, 99.7425, 44.6122, 837.4
0, 21.4609, 100.524, 836.2
0, -21.3853, 128.654, 843.8
0, -42.3322, 132.991, 842.6
0, 114.509, 43.1308, 843.8
0, 100.485, 44.9408, 843.8
0, -110.655, -65.9871, 842.6
0, 11.2256, -128.686, 842.6
0, 11.2345, -128.884, 843.8
0, 23.4663, -117.893, 843.8
0, -24.797, 149.732, 983.8
0, -49.7776, 155.834, 982.6
0, 129.973, 49.0922, 983.8
0, 116.781, 52.0915, 983.8
0, -108.72, -49.3533, 983.8
0, -129.798, -77.2524, 982.6
0, -97.9906, -51.6771, 982.6
0, -108.58, -49.3134, 982.6
0, 12.9508, -149.685, 982.6
0, 12.9877, -149.838, 983.8
0, 27.1237, -137.103, 983.8
0, 25.43, 118.672, 983.8
1, -77.9375, -59.646, -975.6
1, -78.0087, -59.71, -976.8
1, -61.3432, -80.4763, -976.8
1, -61.2713, -80.4148, -975.6
1, 26.2458, -98.9849, -976.8
1, 93.8628, 50.0985, -975.6
1, 145.365, 11.7894, -983.2
1, 145.544, 11.8051, -984.4
1, -116.582, 97.7767, -983.2
1, -159.377, 22.8926, -984.4
1, -160.132, 19.5706, -984.4
1, -125.72, -43.9327, -983.2
1, -114.422, -89.4326, -983.2
1, 17.0372, -119.813, -983.2
1, 94.7374, 50.5705, -984.4
1, 63.9965, -110.921, -983.2
1, 104.9, -134.769, -984.4
1, 155.384, -46.6309, -983.2
1, 91.4317, 138.176, -983.2
1, -66.6873, -50.9731, -835.6
1, -66.7707, -51.0223, -836.8
1, -52.3717, -68.8292, -836.8
1, -52.3218, -68.7022, -835.6
1, 14.7519, -102.315, -836.8
1, 22.5465, -85.1523, -836.8
1, 79.9778, 42.7576, -835.6
1, 53.9138, -93.5458, -835.6
1, 126.815, 10.1504, -843.2
1, 126.956, 10.1821, -844.4
1, -100.898, 84.5235, -843.2
1, -138.173, 19.7322, -844.4
1, -135, 16.0046, -844.4
1, -107.85, -37.5667, -843.2
1, -121.786, -110.37, -843.2
1, -98.8539, -77.3898, -843.2
1, -75.9955, -143.331, -843.2
1, 54.3995, -94.4347, -843.2
1, 90.4762, -116.469, -844.4
1, 133.079, -39.7312, -843.2
1, 78.7959, 119.517, -843.2
1, 109.88, 8.68871, -715.6
1, -91.7104, -31.8974, -716.8
1, -57.042, -43.5236, -715.6
1, -57.1296, -43.6233, -716.8
1, -84.8744, -66.5241, -716.8
1, -44.7047, -58.796, -716.8
1, -44.6441, -58.6841, -715.6
1, 12.8147, -88.0103, -716.8
1, 19.3396, -73.2905, -716.8
1, 68.0967, 36.4539, -715.6
1, 45.6479, -79.3638, -715.6
1, 110.887, 8.76552, -723.2
1, 111.058, 8.7978, -724.4
1, -21.4898, 166.825, -723.2
1, -87.4901, 73.182, -723.2
1, -150.528, 48.8858, -723.2
1, -120.03, 17.0705, -724.4
1, -113.436, 13.1244, -724.4
1, -105.164, -95.1681, -723.2
1, -85.5694, -67.0176, -723.2
1, -65.5971, -123.004, -723.2
1, 78.1145, -100.733, -724.4
1, 113.922, -33.9019, -723.2
1, 67.9974, 103.529, -723.2
1, 96.5917, 7.59079, -615.6
1, -103.731, 14.6871, -616.8
1, -93.9066, 10.5792, -615.6
1, -78.9469, -27.4155, -616.8
1, -48.9749, -37.3503, -615.6
1, -49.0881, -37.4266, -616.8
1, -73.7767, -57.8704, -616.8
1, -38.309, -50.4156, -616.8
1, -38.243, -50.3352, -615.6
1, 11.1778, -75.9098, -615.6
1, 11.1787, -76.0656, -616.8
1, 16.6997, -63.3452, -616.8
1, 58.1773, 31.1981, -615.6
1, 38.8346, -67.5951, -615.6
1, 67.0954, -86.635, -616.8
1, 96.9162, -28.7502, -616.8
1, 58.4241, 89.1733, -615.6
1, -75.5755, 63.1708, -616.8
1, -18.5444, 140.826, -623.2
1, -133.381, 43.417, -623.2
1, -104.872, 14.8497, -624.4
1, -130.397, -77.8897, -624.4
1, -91.3271, -82.5682, -623.2
1, -56.8785, -106.074, -623.2
1, 4.45253, -163.457, -624.4
1, 67.8675, -87.6475, -624.4
1, 96.4127, 129.183, -624.4
1, 59.0949, 90.1777, -623.2
1, 31.8953, 2.41887, -128.134
1, 33.0038, -6.7744, -99.072
1, 32.7194, -4.41602, -28.7508
1, 32.3431, -1.29509, -16.6463
1, 33.042, -7.09114, 54.823
1, 28.1411, 15.1523, -312.186
1, 30.3551, 11.2192, -28.5739
1, 26.229, 18.5491, 59.5111
1, 25.8696, 19.1877, 15.4954
1, 29.0749, 13.4935, 53.3968
1, 29.4485, 12.8297, 15.2821
1, 26.5283, 18.0175, 78.2332
1, -20.8358, -24.2694, 256.871
1, -26.2829, -19.9946, -334.395
1, -19.3048, -25.4709, -318.782
1, -25.8244, -20.3544, -183.277
1, -24.1418, -21.6749, -139.631
1, -29.2532, -17.6635, -108.608
1, -24.2432, -21.5953, 53.0775
1, -18.978, -25.7274, 24.6489
1, -22.8812, -22.6642, 61.9102
1, -27.122, -19.3361, 102.805
1, -21.3253, -23.8853, 92.9723
1, -10.8389, -30.1504, 282.808
1, -10.2339, -30.3196, 270.464
1, -15.7698, -28.7713, -163.354
1, -9.94829, -30.3994, -48.2514
1, -8.07276, -30.924, -51.205
1, -6.58351, -31.3405, 55.0816
1, -6.64571, -31.3231, 7.67588
1, -10.8052, -30.1598, 61.2258
1, -20.2816, -27.5096, 22.018
1, -9.98186, -30.3901, 92.4453
1, 4.82714, -31.6049, -244.151
1, 0.378284, -32.1413, -95.3932
1, 2.04785, -31.94, -20.3492
1, -4.21641, -32.6954, -23.9834
1, 6.46408, -31.4075, -31.6313
1, 0.560232, -32.1194, 32.0806
1, -6.93302, -33.0229, 51.9212
1, -7.02644, -33.0342, 6.5946
1, -1.77006, -32.4004, 20.5363
1, 3.83738, -31.7243, 131.799
1, 7.84893, -31.2405, 175.942
1, 9.1156, -31.5392, 241.318
1, 8.39578, -31.9444, -300.12
1, 15.8777, -27.7328, -278.617
1, 5.11475, -33.7913, -262.353
1, 17.0231, -27.088, -48.3273
1, 6.74907, -32.8713, -34.9349
1, 8.0682, -32.1288, 181.244
1, 20.1, -26.1485, -156.798
1, 27.5229, -16.6901, -87.8925
1, 18.0578, -28.7508, -47.9829
1, 23.6839, -21.5819, -6.87514
1, 22.1367, -23.5533, -62.6391
1, 23.9719, -21.215, 1.51893
1, 20.2929, -25.9028, 38.9452
1, 30.672, -8.97354, -202.493
1, 28.3664, -17.2179, -87.6428
1, 31.3822, -6.43407, -93.0805
1, 31.3061, -6.70619, 54.176
1, 30.7078, -8.84559, 44.6824
1, 17.4468, 26.9291, -152.225
1, 19.0185, 25.6956, -85.8603
1, 25.5347, 20.5818, -34.3555
1, 21.5135, 23.7375, -30.4732
1, 27.2313, 19.2503, 60.5392
1, 25.4294, 20.6644, 55.186
1, 26.6331, 19.7197, 16.8676
1, 23.7431, 21.9878, 28.8644
1, 19.1366, 25.6029, 34.1761
1, 27.7463, 18.8461, 77.5383
1, 18.1695, 28.1002, -160.782
1, 20.307, 27.5025, -95.1165
1, 7.22675, 31.1606, -8.80932
1, 12.7782, 29.608, 33.9003
1, 20.5105, 27.4456, 35.0349
1, 9.27587, 30.5875, 40.6161
1, 10.084, 30.3615, 149.235
1, -7.89929, 31.2345, 344.191
1, -4.5553, 31.6377, -202.111
1, 7.71282, 33.117, -13.6222
1, -7.62775, 31.2672, -56.1644
1, -4.09618, 31.693, 49.6103
1, 1.06569, 32.3155, 75.0919
1, -2.55626, 31.8787, 81.6988
1, 1.41697, 32.3578, 219.465
1, -8.14731, 32.0843, 352.68
1, -4.8926, 33.9164, -210.984
1, -9.98644, 31.049, -86.1816
1, -7.85634, 32.2481, -59.0256
1, -18.7222, 26.1316, -63.0516
1, -14.67, 28.4126, 4.07795
1, -19.1191, 27.3985, 225.681
